timestamp,gateway_type,gateway_environment,gateway_region,gateway_instance_id,request_id,request_method,request_uri,request_query_string,client_ip,request_size,response_status,response_status_message,response_size,response_error,upstream_service,upstream_host,upstream_port,upstream_latency_ms,route_id,route_path,total_latency_ms,gateway_latency_ms,correlation_id,trace_id,span_id,is_anomalous,user_agent,api_version,client_type
2025-04-08T07:20:58.866402,custom-gateway,dev,ap-south,custom-gateway-ap-south-5,84f5cdd5-161c-46bf-b1f8-31eea210d9d2,GET,/api/v1/categories,,10.3.200.205,1989,204,Success with no body,0,,product-service,product-service.internal,8081,23.65,route-product-service-dd1be4,/api/v1/categories,23.65,2.44,54c94be3-bfb0-4086-b1a6-2b8f1148138a,trace-f147b5dd32364c50,span-3f1e6cdb,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",beta,unknown
2025-04-14T02:44:41.857398,custom-gateway,test,us-west,custom-gateway-us-west-2,9c544ca3-48fb-42b8-816e-af69319796d5,OPTIONS,/api/v1/metrics,,91.171.150.204,3148,201,Created,22293,,analytics-service,analytics-service.internal,8085,279.36,route-analytics-service-5f88be,/api/v1/metrics,279.36,47.98,2ce74a27-5c13-47ae-958e-7966ed7b4e02,trace-5e30f46330db4a19,span-170d27bb,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v1,api
2025-03-30T15:55:12.835398,kong,production,global,kong-global-6,21b2a129-b2e5-4a62-94d1-36dd6f6d4310,HEAD,/api/v1/notifications,,108.214.240.17,972,204,Success with no body,0,,notification-service,notification-service.internal,8084,111.68,route-notification-service-18d242,/api/v1/notifications,111.68,14.77,a905c693-ce5e-4aae-890b-f6ffc2cf5de1,trace-588ecfea86f5489b,span-3748ba01,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v3,android
2025-03-20T23:02:52.237397,azure-gateway,test,eu-west,azure-gateway-eu-west-9,1a34be39-8649-45cf-9218-dc2c3e509a7a,POST,/api/v1/payments,,168.3.171.242,2607,200,OK,27743,,payment-service,payment-service.internal,8083,194.0,route-payment-service-172e00,/api/v1/wallet,194.0,9.25,a3ffb5c3-c75e-4257-b4e1-439c76836415,trace-00ca6c6fdb7441f7,span-47ecb7c1,False,curl/7.76.1,v3,iot
2025-04-05T22:17:27.867399,custom-gateway,test,us-east,custom-gateway-us-east-5,6689a575-05f4-4414-b99f-9d1564b574d9,POST,/api/v1/metrics,,36.66.17.145,9652,401,Token expired,500,Invalid token signature,analytics-service,analytics-service.internal,8085,515.87,route-analytics-service-414e35,/api/v1/metrics,515.87,16.16,37c40646-3395-4c5b-ba1c-a6369843d228,trace-004ef62231b34b85,span-fadb7070,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v2,android
2025-04-16T09:02:52.631396,kong,dev,eu-west,kong-eu-west-2,a8a8111c-827f-4680-9aa5-b95cfc2fafe5,POST,/api/v1/cart,,195.45.210.148,8378,204,Success with no body,0,,order-service,order-service.internal,8082,114.79,route-notification-service-efb6d1,/api/v1/notifications,114.79,30.77,4ac236e3-cb8d-482e-ad6c-0a5e07c05892,trace-5f3bd40b33f14ee7,span-8b80c1f3,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",beta,api
2025-03-22T17:02:51.166398,aws-gateway,test,eu-west,aws-gateway-eu-west-1,19a2b4a7-dd58-4057-9884-2c4f869532f9,POST,/api/v1/cart,,10.247.33.169,8786,204,No Content,0,,order-service,order-service.internal,8082,51.54,route-order-service-873bfc,/api/v1/checkout,51.54,24.11,92261396-d1ba-4c6d-8b2c-28a4217a92b6,trace-a17b8213df5d45ce,span-943b75da,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,beta,unknown
2025-04-02T08:14:23.895402,custom-gateway,test,us-east,custom-gateway-us-east-5,3488e98e-1730-4e36-be1b-d465b5ccc357,GET,/api/v1/users/search,q=wide&page=5&limit=100&sort=created_at&order=desc,108.107.253.102,2485,400,Bad Request,955,Validation error,user-service,user-service.internal,8080,5027.23,route-user-service-cb9c7b,/api/v1/users/search,5027.23,1.57,05caca04-24e5-4203-9b04-c6e3f2aaa9d1,trace-ded2be6d3c394ed0,span-8aed1ec1,True,python-requests/2.25.1,v2,desktop
2025-03-24T15:02:50.859397,aws-gateway,production,us-west,aws-gateway-us-west-5,bcf0cdc4-6f7c-45ad-bb05-bff98eb442b0,POST,/api/v1/auth,,84.245.25.0,6133,200,Success,8513,,user-service,user-service.internal,8080,257.45,route-user-service-993b59,/api/v1/users/bcd1781a,257.45,8.51,666e7edb-a1c0-490a-bbbd-a214207c490d,trace-61e8416b98f74a99,span-2332da75,False,PostmanRuntime/7.28.0,v2,ios
2025-04-15T18:02:53.743399,azure-gateway,staging,us-east,azure-gateway-us-east-4,b12f3d61-d92a-41cd-bb29-89289b11414a,POST,/api/v1/cart,,210.189.161.125,6729,500,Unexpected error,710,Internal server error,order-service,order-service.internal,8082,5500.57,route-notification-service-85e29c,/api/v1/notifications,5500.57,17.79,94dcfe48-9711-46ae-9c91-89c96094d55d,trace-e99f71e4bbf447b8,span-81a52da3,True,PostmanRuntime/7.28.0,v3,android
2025-03-22T13:36:45.854398,aws-gateway,production,us-west,aws-gateway-us-west-3,00098515-da31-48a8-98c1-cb003415d113,GET,/api/v1/events,,11.112.79.151,7259,201,Resource created successfully,3202,,analytics-service,analytics-service.internal,8085,128.79,route-analytics-service-958412,/api/v1/events,128.79,43.43,41fbcc94-fd07-42c6-ba1c-b70599108a1d,trace-baf4bf7ca4bf4317,span-676cc799,False,okhttp/4.9.1,v2,unknown
2025-04-06T03:10:20.850397,custom-gateway,production,us-west,custom-gateway-us-west-5,b63cb250-0d43-428c-b41e-468c99179a5d,POST,/api/v1/users,,58.0.200.62,168,204,No Content,0,,user-service,user-service.internal,8080,458.84,route-user-service-d0c939,/api/v1/users,458.84,46.08,ad2865c1-7a91-4eb8-8e11-15eff8f534cc,trace-9d59a6673b254080,span-e22dad98,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,iot
2025-03-24T06:18:07.892402,azure-gateway,dev,eu-west,azure-gateway-eu-west-3,1b1ae552-5893-4c8b-bceb-542afa2b7ef5,DELETE,/api/v1/categories,,157.150.214.221,9450,502,Bad Gateway,628,Upstream returned invalid data,product-service,product-service.internal,8081,30592.75,route-product-service-21678e,/api/v1/categories,30592.75,49.72,e808adf5-f3c4-4fc0-b976-269fc2c906c9,trace-17caacbe2d734b0c,span-9bd01ae9,True,python-requests/2.25.1,v1,desktop
2025-04-01T14:02:55.106397,custom-gateway,test,global,custom-gateway-global-7,46cb053b-4415-4e0d-ab71-adb6a8ab5ee0,POST,/api/v1/checkout,,169.222.100.163,8113,200,OK,42086,,order-service,order-service.internal,8082,290.83,route-order-service-3c807d,/api/v1/checkout,290.83,14.65,860edef1-cc56-40c9-9c98-77c9aefdf85d,trace-dbc7108f65fb46c8,span-fd421bf5,False,curl/7.76.1,v1,iot
2025-03-22T04:32:57.873399,kong,production,us-east,kong-us-east-7,21fb5a27-4347-434d-9c77-ad3db8d3fc5b,PUT,/api/v1/users/89cc4161,,116.102.179.25,8711,204,Success with no body,0,,user-service,user-service.internal,8080,370.41,route-user-service-194d64,/api/v1/users/89cc4161,370.41,8.37,e1cc6370-e037-4125-ad63-b9068e1fe2d4,trace-25143c8593464b7d,span-afabee56,False,python-requests/2.25.1,v3,api
2025-03-20T00:02:56.065398,apigee,test,ap-south,apigee-ap-south-7,21ac8d35-9093-421e-8280-bb63dcd218e6,POST,/api/v1/payments,,234.207.206.251,5528,204,Success with no body,0,,payment-service,payment-service.internal,8083,65.69,route-analytics-service-e9b3af,/api/v1/events,65.69,14.88,d113f93f-a6ed-415a-875d-720ed1283574,trace-288a72326b084b9b,span-648c5a55,False,PostmanRuntime/7.28.0,v1,android
2025-04-14T20:26:55.866402,apigee,staging,us-east,apigee-us-east-2,f9a0766a-4ec9-4d7f-8459-3af195cdb923,POST,/api/v1/payments,,98.147.78.142,4552,200,Success,4698,,payment-service,payment-service.internal,8083,440.54,route-payment-service-a1b0d7,/api/v1/payments,440.54,34.63,b92d6db5-8164-4d57-b978-f1ae85435dcc,trace-ba7a41bf5b3e4e9b,span-44dff7e6,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v3,unknown
2025-04-06T14:26:39.845398,aws-gateway,staging,us-west,aws-gateway-us-west-1,3b9da66b-66c3-4910-8ce2-a23ab41708dc,DELETE,/api/v1/events,,129.53.241.90,7993,204,Success with no body,0,,analytics-service,analytics-service.internal,8085,108.67,route-analytics-service-b8d782,/api/v1/events,108.67,10.61,273c01f1-6591-434e-bf9e-e556ae4701d5,trace-5c9de307e29c4a4a,span-3493b47b,False,python-requests/2.25.1,v3,ios
2025-03-31T06:02:51.638397,azure-gateway,staging,us-east,azure-gateway-us-east-6,f9c50b13-8549-4b45-8e93-c21a96f97677,GET,/api/v1/users/2d7203b1,,149.98.43.146,3045,200,OK,18491,,user-service,user-service.internal,8080,31.66,route-order-service-87a437,/api/v1/cart,31.66,18.59,cf83a3c0-8ee2-4d14-b4c8-791c7da5bcd1,trace-05810d7742874944,span-588bba43,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",beta,web
2025-04-02T21:02:54.677397,aws-gateway,production,eu-west,aws-gateway-eu-west-4,09a15d6c-b337-488f-a105-5b619ea6f7f2,POST,/api/v1/payments,,34.190.13.59,4216,201,Created,28079,,payment-service,payment-service.internal,8083,250.83,route-analytics-service-18889b,/api/v1/events,250.83,37.91,77933ff7-afe0-4667-a85e-9ec4a948e583,trace-3e19dcd77ce14042,span-cb31cb6f,False,curl/7.76.1,beta,api
2025-03-22T05:02:54.404398,azure-gateway,staging,ap-south,azure-gateway-ap-south-8,428e962f-0953-4316-a200-01cd73d0298b,POST,/api/v1/checkout,,235.125.92.239,3028,200,OK,16297,,order-service,order-service.internal,8082,414.84,route-user-service-806e3a,/api/v1/auth,414.84,16.32,da6a5c40-1ad4-48a0-b756-002c3e1e1f84,trace-40df3efcb23e442e,span-c4bc229f,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,iot
2025-03-22T18:02:52.891398,kong,production,global,kong-global-6,caafa0ee-9fa8-4760-8f9b-2f2ef5eb13e7,POST,/api/v1/cart,,237.156.82.167,5278,204,No Content,0,,order-service,order-service.internal,8082,202.07,route-order-service-0fb532,/api/v1/checkout,202.07,19.96,f4befd6b-419d-47d2-b482-38aaf313e860,trace-245b344f7c5b4488,span-f55d4808,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,desktop
2025-04-02T22:02:50.391396,azure-gateway,production,us-east,azure-gateway-us-east-8,5fa26c68-3006-4d8b-9ef0-83a538c5a6a5,POST,/api/v1/auth,,67.249.108.89,5744,201,Created,49946,,user-service,user-service.internal,8080,127.31,route-analytics-service-15f4d7,/api/v1/dashboards,127.31,35.44,65086312-3206-44c8-9c4c-5fd3b39ad361,trace-fcdb81ecc4124a34,span-5174a063,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v1,desktop
2025-03-24T15:52:38.877398,kong,dev,eu-west,kong-eu-west-4,909f2d6c-5277-46ec-8594-380926307e0c,POST,/api/v1/auth,,247.254.183.53,3593,400,Invalid request syntax,228,Invalid data format,user-service,user-service.internal,8080,401.44,route-user-service-bf3d68,/api/v1/auth,401.44,12.05,9e355a33-81d4-4936-95b3-38ff49e109db,trace-351b09eabf5444a3,span-39815207,False,python-requests/2.25.1,v1,ios
2025-04-06T08:02:51.723397,custom-gateway,production,ap-south,custom-gateway-ap-south-2,ad05b5a1-60a1-4ae8-80d7-dcdb3c42c6d0,POST,/api/v1/cart,,61.21.196.178,5452,204,No Content,0,,order-service,order-service.internal,8082,220.24,route-order-service-084353,/api/v1/cart,220.24,22.61,e60921b6-6c8d-416e-a025-e6d3ee519bf9,trace-9fc7d9c8685c4309,span-0cabf715,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v1,iot
2025-03-31T06:02:54.218397,azure-gateway,dev,eu-west,azure-gateway-eu-west-2,9dd0cd02-72a0-4e45-b60a-b197d4eff311,POST,/api/v1/cart,q=face,133.149.198.195,3672,200,OK,10491,,order-service,order-service.internal,8082,424.23,route-user-service-21028c,/api/v1/users/search,424.23,12.97,cf83a3c0-8ee2-4d14-b4c8-791c7da5bcd1,trace-7df37879a18c4cf2,span-4dcf5037,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v3,unknown
2025-04-11T04:02:52.919397,custom-gateway,staging,eu-west,custom-gateway-eu-west-10,26cdc8f1-093a-4ed2-8712-97ab103c1c94,GET,/api/v1/products/search,,137.123.233.49,9458,200,OK,7535,,product-service,product-service.internal,8081,177.6,route-notification-service-a6587a,/api/v1/sms,177.6,21.59,fadc96b3-46f4-4eb3-9d8c-0ca5dfd4e2a5,trace-1df13a3a1e804780,span-d1fb6c00,False,python-requests/2.25.1,v1,unknown
2025-03-28T19:02:53.462397,azure-gateway,production,eu-west,azure-gateway-eu-west-9,751fb48d-737e-40b8-abb3-d810856ec6d2,POST,/api/v1/cart,,66.131.171.66,4543,201,Resource created successfully,44606,,order-service,order-service.internal,8082,79.1,route-product-service-c81b29,/api/v1/products,79.1,39.88,35cbd13e-fce8-44d2-8603-a1f1efc2b9a5,trace-16aa6e76ed11426f,span-1f961368,False,python-requests/2.25.1,beta,android
2025-03-23T01:02:56.620397,custom-gateway,test,us-west,custom-gateway-us-west-3,a119a9dc-2945-4d04-86ad-bd239ad8e32f,POST,/api/v1/checkout,,234.145.195.149,2138,204,No Content,0,,order-service,order-service.internal,8082,425.53,route-analytics-service-ccad9d,/api/v1/metrics,425.53,22.44,65686183-633d-4113-a082-c6731872d41d,trace-7b4186e7097d4889,span-49a327e8,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,ios
2025-04-02T20:14:57.881397,azure-gateway,production,ap-south,azure-gateway-ap-south-5,837e2547-7c81-4919-8243-508ab3f98359,PATCH,/api/v1/refunds,,43.169.91.144,7116,502,Upstream connection error,114,Upstream returned invalid data,payment-service,payment-service.internal,8083,33.99,route-payment-service-8cb917,/api/v1/refunds,33.99,8.4,9d6d2d8c-fc0a-4dd3-b2a4-3fada5d8519e,trace-e457ac2cb7f2414e,span-9bca08cc,False,python-requests/2.25.1,beta,unknown
2025-04-16T06:38:28.855397,kong,staging,us-east,kong-us-east-8,7e6e6378-0a49-410f-923e-cc825b60f856,GET,/api/v1/users/search,,173.116.221.67,7439,200,Success,44487,,user-service,user-service.internal,8080,534.15,route-user-service-7cd598,/api/v1/users/search,534.15,10.43,a03e6d16-2c2d-4959-8792-fdc2af414272,trace-6beb4753bbb240e5,span-b2e95ce7,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v1,api
2025-03-24T22:02:50.251401,azure-gateway,test,eu-west,azure-gateway-eu-west-1,637ba66c-2f02-40d7-bb55-5fda8f9d7c3a,GET,/api/v1/products/search,,243.172.37.203,1769,201,Resource created successfully,11980,,product-service,product-service.internal,8081,285.12,route-product-service-b5c5b5,/api/v1/products,285.12,17.63,0c075b02-169e-4f55-988f-ce5e83bdca1a,trace-4df026a5caac4635,span-9fb0cde6,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v3,ios
2025-04-04T19:02:54.842419,custom-gateway,staging,us-east,custom-gateway-us-east-3,e0b5193d-40e9-48c0-bfab-331c51347381,POST,/api/v1/payments,,123.249.185.132,8757,204,Success with no body,0,,payment-service,payment-service.internal,8083,153.08,route-analytics-service-7a06d0,/api/v1/dashboards,153.08,38.95,6824346a-779e-44fa-b17e-06d29f77e402,trace-54c903eb91c14deb,span-63a76a46,False,axios/0.21.1,v2,android
2025-03-23T10:43:56.892402,aws-gateway,staging,us-east,aws-gateway-us-east-4,d8aea803-c74a-40e3-8ce5-1f7555229ebc,OPTIONS,/api/v1/orders,,123.247.191.145,7796,200,OK,27691,,order-service,order-service.internal,8082,2949.36,route-order-service-61cc67,/api/v1/orders,2949.36,40.14,ada08651-7162-410e-b4b9-34a566c47f35,trace-8bd052719bbf4e09,span-289e1794,True,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,desktop
2025-04-13T14:02:07.887481,apigee,dev,us-east,apigee-us-east-7,8fb28510-f2f6-45dc-94b2-e65dd0ec2e0b,GET,/api/v1/users/search,q=drive&page=5&limit=20&sort=name&order=desc,222.105.192.118,225,400,Invalid parameter format,866,Missing required fields,user-service,user-service.internal,8080,5545.94,route-user-service-55e63b,/api/v1/users/search,5545.94,4.2,77bea900-fbe3-4435-9824-a2340f15c5a9,trace-fdfebd64301c400f,span-64f22c2f,True,python-requests/2.25.1,v2,iot
2025-04-05T00:02:52.423397,kong,dev,us-west,kong-us-west-1,dca24406-c1c0-460d-a77f-1cc0ffbab09c,POST,/api/v1/payments,page=5&per_page=20,201.56.211.254,488,201,Resource created successfully,28043,,payment-service,payment-service.internal,8083,154.87,route-product-service-ea1c0f,/api/v1/categories,154.87,29.94,ecb70917-6c58-442c-ba92-1fd0f9161ab7,trace-df2e1cb677c5407c,span-91ba0f6e,False,curl/7.76.1,v3,android
2025-04-08T11:13:16.877398,aws-gateway,production,us-west,aws-gateway-us-west-5,78a8c778-41e8-470e-a6d7-7de22e4c9389,PUT,/api/v1/checkout,,219.48.221.173,8269,204,No Content,0,,order-service,order-service.internal,8082,442.99,route-order-service-416b09,/api/v1/checkout,442.99,41.18,8a2fd79e-cf40-4a44-9cf3-39159d40b6bb,trace-ce0550d97dd44205,span-1ddf18a0,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v1,api
2025-04-13T16:02:52.359397,kong,production,ap-south,kong-ap-south-7,cdcddfac-e130-4c81-a624-2862305df5e5,GET,/api/v1/products/search,,133.197.219.9,6025,204,Success with no body,0,,product-service,product-service.internal,8081,109.12,route-analytics-service-07de26,/api/v1/metrics,109.12,26.45,53b06519-c203-4104-a93a-19eae0f125d5,trace-33447a6553a14a8a,span-6229ef4e,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,api
2025-03-29T15:02:49.807398,kong,production,global,kong-global-8,93e5b453-7503-4ca0-a309-502033c6ad98,GET,/api/v1/users/20243e0d,,135.206.249.162,6175,204,Success with no body,0,,user-service,user-service.internal,8080,275.9,route-product-service-eb9744,/api/v1/products,275.9,34.21,c33899f8-01c7-4142-b47e-8d2d92652a5b,trace-6e7d56b8e85b416c,span-27bb4834,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,iot
2025-04-08T07:02:51.861402,azure-gateway,test,eu-west,azure-gateway-eu-west-2,41b578ce-db82-4d8e-a083-e9bef0a61f85,GET,/api/v1/users/4855073c,,72.61.197.58,9297,201,Resource created successfully,47753,,user-service,user-service.internal,8080,168.99,route-user-service-1330d4,/api/v1/users,168.99,20.03,61589eff-7949-4f54-979a-ef84f9b62224,trace-b97de2d4d7af46e9,span-7f94c37a,False,curl/7.76.1,v3,api
2025-03-21T04:02:50.738396,apigee,dev,us-west,apigee-us-west-10,e08e1788-e331-4811-b382-8d228ed63f65,GET,/api/v1/users/1774e9bd,q=field,210.87.92.75,8925,204,Success with no body,0,,user-service,user-service.internal,8080,304.15,route-user-service-704d59,/api/v1/users/search,304.15,46.16,59a0aa1a-2cf6-48ec-860e-6cd7bfd10e62,trace-ffba824995ed43b7,span-b77eb350,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v3,api
2025-04-04T20:09:08.855397,apigee,production,us-east,apigee-us-east-3,6f3b3f70-b16e-4eda-8304-e9c71ba2eb54,PUT,/api/v1/metrics,,110.149.23.25,2843,204,Success with no body,0,,analytics-service,analytics-service.internal,8085,461.31,route-analytics-service-e6db9d,/api/v1/metrics,461.31,44.87,72fd2203-23a4-4648-bbbd-b42711e7af14,trace-2e7fcae904f54622,span-6bb25d97,False,PostmanRuntime/7.28.0,beta,unknown
2025-03-22T00:02:52.656402,kong,test,global,kong-global-4,1f6bebb8-dc31-4da3-be11-eb58d7fabdcb,POST,/api/v1/cart,,78.58.187.138,8766,200,Success,13979,,order-service,order-service.internal,8082,167.85,route-order-service-8b850c,/api/v1/orders/fbf00770,167.85,24.28,d734c098-e836-4c46-9772-bb30a080b7cf,trace-8cacc3dcf2254d82,span-358e980d,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",beta,iot
2025-03-19T22:02:49.707398,apigee,test,us-west,apigee-us-west-10,7c240335-129e-42f3-92a1-63736c5c5085,POST,/api/v1/auth,,214.255.210.66,5133,204,No Content,0,,user-service,user-service.internal,8080,398.68,route-analytics-service-8e0079,/api/v1/metrics,398.68,30.9,b8767f8b-fad7-4e8e-8905-a2ad4fe7aa1c,trace-073156933b224ce0,span-d2f38b5f,False,curl/7.76.1,v3,iot
2025-04-15T21:12:08.875399,kong,staging,ap-south,kong-ap-south-2,169c346a-2ff0-4cda-b07f-20da552c3b46,PUT,/api/v1/payments,,150.225.86.69,6671,204,Success with no body,0,,payment-service,payment-service.internal,8083,255.31,route-payment-service-653111,/api/v1/payments,255.31,31.93,1fe851ac-233a-45fb-a7a8-0217055a0087,trace-95a3784d661c40dd,span-87a6c0f1,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,beta,desktop
2025-03-22T05:02:53.031398,kong,staging,us-east,kong-us-east-8,4e925620-b4a6-471b-a3d1-9bd1b7e23ca1,POST,/api/v1/cart,,159.43.209.222,6561,201,Created,27629,,order-service,order-service.internal,8082,194.45,route-notification-service-abe81f,/api/v1/push,194.45,43.99,da6a5c40-1ad4-48a0-b756-002c3e1e1f84,trace-e343329b06c0422f,span-a1f743be,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v3,ios
2025-03-20T00:02:51.170398,custom-gateway,test,us-west,custom-gateway-us-west-9,497dd174-6251-4cd7-870a-8702714c5fae,GET,/api/v1/users/7fc3bb59,,184.52.161.73,1216,204,Success with no body,0,,user-service,user-service.internal,8080,229.02,route-order-service-e32e5c,/api/v1/orders/7f0d1955,229.02,15.98,d113f93f-a6ed-415a-875d-720ed1283574,trace-2cf8a36e5dbc47f5,span-bc3f79f8,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v1,web
2025-03-22T00:02:54.265402,custom-gateway,dev,us-west,custom-gateway-us-west-2,03b269bf-b639-47c8-8b9f-36d2b442d852,POST,/api/v1/payments,page=1&per_page=50,145.11.119.249,1369,200,Success,44550,,payment-service,payment-service.internal,8083,143.78,route-analytics-service-ed5ae9,/api/v1/events,143.78,19.26,d734c098-e836-4c46-9772-bb30a080b7cf,trace-7eae23013d2b4835,span-7f8332d9,False,curl/7.76.1,v2,iot
2025-03-31T06:01:07.880397,azure-gateway,test,eu-west,azure-gateway-eu-west-10,2d1c2d03-0637-42ba-b3bf-0cbdb2689702,OPTIONS,/api/v1/wallet,,156.211.233.49,2359,201,Created,19851,,payment-service,payment-service.internal,8083,116.74,route-payment-service-baee7d,/api/v1/wallet,116.74,21.11,e9d433a8-5a36-498d-ace6-f6bc8dc463d7,trace-e3df75a060704696,span-7f5582be,False,axios/0.21.1,v3,api
2025-03-17T10:35:31.864398,aws-gateway,staging,us-east,aws-gateway-us-east-3,61a03ff4-314c-47d4-83ea-48694c06d39c,GET,/api/v1/users/search,q=third,228.160.117.33,5185,204,No Content,0,,user-service,user-service.internal,8080,738.82,route-user-service-79b2e3,/api/v1/users/search,738.82,44.93,2941db74-f232-4509-aa2f-3601e5f4f503,trace-a050e25698c34ba4,span-ceb5f36b,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v3,android
2025-03-24T22:02:51.632401,apigee,production,us-west,apigee-us-west-2,a9987de6-7546-4a3b-ad26-2f8ba351fbd9,POST,/api/v1/cart,,4.67.183.102,1230,201,Resource created successfully,18364,,order-service,order-service.internal,8082,177.81,route-product-service-b3c69c,/api/v1/products,177.81,40.56,0c075b02-169e-4f55-988f-ce5e83bdca1a,trace-b2682e727c5c449a,span-b9256aba,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v2,ios
2025-03-30T04:31:08.890403,azure-gateway,test,global,azure-gateway-global-3,f6053544-01b0-4a2e-aca3-382e8e98bfdb,PATCH,/api/v1/emails,,29.166.240.240,9516,200,OK,37192,,notification-service,notification-service.internal,8084,7245.7,route-notification-service-2c58f9,/api/v1/emails,7245.7,15.0,b74a2dd5-e93d-4f00-8a09-83e0ab028d23,trace-c56b677fcc5c43ce,span-49bd7af3,True,curl/7.76.1,v2,android
2025-03-30T12:12:09.854398,azure-gateway,production,ap-south,azure-gateway-ap-south-4,ee2c306b-1d9f-495f-aa9c-d7b2d8843a35,GET,/api/v1/orders,status=pending,72.175.127.16,9378,201,Created,33459,,order-service,order-service.internal,8082,296.22,route-order-service-4caec1,/api/v1/orders,296.22,17.61,2cf52f35-6013-4789-8046-506f2f75cee3,trace-b27566778b2445c0,span-8fa7ef0d,False,curl/7.76.1,v3,desktop
2025-04-08T04:55:17.868398,apigee,dev,global,apigee-global-9,b5c8104e-1fea-4e71-8da7-984e025a25b6,POST,/api/v1/orders,,64.90.143.158,973,201,Created,22124,,order-service,order-service.internal,8082,312.25,route-order-service-a25889,/api/v1/orders,312.25,27.81,b156d4e9-d98b-441a-a389-5068ad69af30,trace-10f00ffc47ca4ebd,span-a3c13343,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v2,desktop
